ts,dorm,members,power_w
2026-01-25T22:40:00,Marks Hall - 3A,1,154.7
2026-01-25T22:50:00,Marks Hall - 3A,1,175.4
2026-01-25T23:00:00,Marks Hall - 3A,1,164.1
2026-01-25T23:10:00,Marks Hall - 3A,1,229.7
2026-01-25T23:20:00,Marks Hall - 3A,1,194.4
2026-01-25T23:30:00,Marks Hall - 3A,1,214.9
2026-01-25T23:40:00,Marks Hall - 3A,1,167.0
2026-01-25T23:50:00,Marks Hall - 3A,1,217.6
2026-01-19T00:00:00,McCarthy Way - 2E,1,188.7
2026-01-19T00:10:00,McCarthy Way - 2E,1,170.4
2026-01-19T00:20:00,McCarthy Way - 2E,1,218.1
2026-01-19T00:30:00,McCarthy Way - 2E,1,181.9
2026-01-19T00:40:00,McCarthy Way - 2E,1,296.7
2026-01-19T00:50:00,McCarthy Way - 2E,1,227.1
2026-01-19T01:00:00,McCarthy Way - 2E,1,235.9
2026-01-19T01:10:00,McCarthy Way - 2E,1,218.1
2026-01-19T01:20:00,McCarthy Way - 2E,1,265.1
2026-01-19T01:30:00,McCarthy Way - 2E,1,212.7
2026-01-19T01:40:00,McCarthy Way - 2E,1,217.6
2026-01-19T01:50:00,McCarthy Way - 2E,1,176.3
2026-01-19T02:00:00,McCarthy Way - 2E,1,273.8
2026-01-19T02:10:00,McCarthy Way - 2E,1,223.1
2026-01-19T02:20:00,McCarthy Way - 2E,1,250.3
2026-01-19T02:30:00,McCarthy Way - 2E,1,248.8
2026-01-19T02:40:00,McCarthy Way - 2E,1,222.8
2026-01-19T02:50:00,McCarthy Way - 2E,1,185.5
2026-01-19T03:00:00,McCarthy Way - 2E,1,278.5
2026-01-19T03:10:00,McCarthy Way - 2E,1,201.0
2026-01-19T03:20:00,McCarthy Way - 2E,1,237.3
2026-01-19T03:30:00,McCarthy Way - 2E,1,282.8
2026-01-19T03:40:00,McCarthy Way - 2E,1,250.7
2026-01-19T03:50:00,McCarthy Way - 2E,1,243.4
2026-01-19T04:00:00,McCarthy Way - 2E,1,248.1
2026-01-19T04:10:00,McCarthy Way - 2E,1,207.0
2026-01-19T04:20:00,McCarthy Way - 2E,1,231.1
2026-01-19T04:30:00,McCarthy Way - 2E,1,252.1
2026-01-19T04:40:00,McCarthy Way - 2E,1,261.9
2026-01-19T04:50:00,McCarthy Way - 2E,1,230.2
2026-01-19T05:00:00,McCarthy Way - 2E,1,247.4
2026-01-19T05:10:00,McCarthy Way - 2E,1,279.5
2026-01-19T05:20:00,McCarthy Way - 2E,1,269.9
2026-01-19T05:30:00,McCarthy Way - 2E,1,277.0
2026-01-19T05:40:00,McCarthy Way - 2E,1,190.0
2026-01-19T05:50:00,McCarthy Way - 2E,1,240.1
2026-01-19T06:00:00,McCarthy Way - 2E,1,168.9
2026-01-19T06:10:00,McCarthy Way - 2E,1,175.6
2026-01-19T06:20:00,McCarthy Way - 2E,1,242.4
2026-01-19T06:30:00,McCarthy Way - 2E,1,171.2
2026-01-19T06:40:00,McCarthy Way - 2E,1,214.5
2026-01-19T06:50:00,McCarthy Way - 2E,1,195.8
2026-01-19T07:00:00,McCarthy Way - 2E,1,246.5
2026-01-19T07:10:00,McCarthy Way - 2E,1,239.6
2026-01-19T07:20:00,McCarthy Way - 2E,1,243.2
2026-01-19T07:30:00,McCarthy Way - 2E,1,254.7
2026-01-19T07:40:00,McCarthy Way - 2E,1,186.8
2026-01-19T07:50:00,McCarthy Way - 2E,1,257.9
2026-01-19T08:00:00,McCarthy Way - 2E,1,207.6
2026-01-19T08:10:00,McCarthy Way - 2E,1,255.7
2026-01-19T08:20:00,McCarthy Way - 2E,1,156.3
2026-01-19T08:30:00,McCarthy Way - 2E,1,189.2
2026-01-19T08:40:00,McCarthy Way - 2E,1,256.4
2026-01-19T08:50:00,McCarthy Way - 2E,1,223.8
2026-01-19T09:00:00,McCarthy Way - 2E,1,193.1
2026-01-19T09:10:00,McCarthy Way - 2E,1,212.1
2026-01-19T09:20:00,McCarthy Way - 2E,1,263.5
2026-01-19T09:30:00,McCarthy Way - 2E,1,194.4
2026-01-19T09:40:00,McCarthy Way - 2E,1,264.8
2026-01-19T09:50:00,McCarthy Way - 2E,1,181.1
2026-01-19T10:00:00,McCarthy Way - 2E,1,297.6
2026-01-19T10:10:00,McCarthy Way - 2E,1,297.8
2026-01-19T10:20:00,McCarthy Way - 2E,1,364.3
2026-01-19T10:30:00,McCarthy Way - 2E,1,418.9
2026-01-19T10:40:00,McCarthy Way - 2E,1,268.3
2026-01-19T10:50:00,McCarthy Way - 2E,1,331.1
2026-01-19T11:00:00,McCarthy Way - 2E,1,428.1
2026-01-19T11:10:00,McCarthy Way - 2E,1,366.1
2026-01-19T11:20:00,McCarthy Way - 2E,1,334.7
2026-01-19T11:30:00,McCarthy Way - 2E,1,361.4
2026-01-19T11:40:00,McCarthy Way - 2E,1,347.5
2026-01-19T11:50:00,McCarthy Way - 2E,1,428.3
2026-01-19T12:00:00,McCarthy Way - 2E,1,287.5
2026-01-19T12:10:00,McCarthy Way - 2E,1,336.0
2026-01-19T12:20:00,McCarthy Way - 2E,1,333.2
2026-01-19T12:30:00,McCarthy Way - 2E,1,271.7
2026-01-19T12:40:00,McCarthy Way - 2E,1,333.4
2026-01-19T12:50:00,McCarthy Way - 2E,1,301.4
2026-01-19T13:00:00,McCarthy Way - 2E,1,298.0
2026-01-19T13:10:00,McCarthy Way - 2E,1,262.3
2026-01-19T13:20:00,McCarthy Way - 2E,1,297.8
2026-01-19T13:30:00,McCarthy Way - 2E,1,360.9
2026-01-19T13:40:00,McCarthy Way - 2E,1,348.0
2026-01-19T13:50:00,McCarthy Way - 2E,1,403.0
2026-01-19T14:00:00,McCarthy Way - 2E,1,352.0
2026-01-19T14:10:00,McCarthy Way - 2E,1,225.4
2026-01-19T14:20:00,McCarthy Way - 2E,1,170.0
2026-01-19T14:30:00,McCarthy Way - 2E,1,222.5
2026-01-19T14:40:00,McCarthy Way - 2E,1,182.4
2026-01-19T14:50:00,McCarthy Way - 2E,1,225.7
2026-01-19T15:00:00,McCarthy Way - 2E,1,234.9
2026-01-19T15:10:00,McCarthy Way - 2E,1,250.1
2026-01-19T15:20:00,McCarthy Way - 2E,1,223.0
2026-01-19T15:30:00,McCarthy Way - 2E,1,226.5
2026-01-19T15:40:00,McCarthy Way - 2E,1,169.6
2026-01-19T15:50:00,McCarthy Way - 2E,1,194.7
2026-01-19T16:00:00,McCarthy Way - 2E,1,257.5
2026-01-19T16:10:00,McCarthy Way - 2E,1,221.9
2026-01-19T16:20:00,McCarthy Way - 2E,1,247.5
2026-01-19T16:30:00,McCarthy Way - 2E,1,228.7
2026-01-19T16:40:00,McCarthy Way - 2E,1,195.0
2026-01-19T16:50:00,McCarthy Way - 2E,1,227.3
2026-01-19T17:00:00,McCarthy Way - 2E,1,1138.5
2026-01-19T17:10:00,McCarthy Way - 2E,1,993.4
2026-01-19T17:20:00,McCarthy Way - 2E,1,1023.1
2026-01-19T17:30:00,McCarthy Way - 2E,1,1039.4
2026-01-19T17:40:00,McCarthy Way - 2E,1,864.6
2026-01-19T17:50:00,McCarthy Way - 2E,1,938.5
2026-01-19T18:00:00,McCarthy Way - 2E,1,723.8
2026-01-19T18:10:00,McCarthy Way - 2E,1,736.3
2026-01-19T18:20:00,McCarthy Way - 2E,1,1033.9
2026-01-19T18:30:00,McCarthy Way - 2E,1,1064.5
2026-01-19T18:40:00,McCarthy Way - 2E,1,635.1
2026-01-19T18:50:00,McCarthy Way - 2E,1,852.7
2026-01-19T19:00:00,McCarthy Way - 2E,1,942.9
2026-01-19T19:10:00,McCarthy Way - 2E,1,975.7
2026-01-19T19:20:00,McCarthy Way - 2E,1,750.9
2026-01-19T19:30:00,McCarthy Way - 2E,1,913.0
2026-01-19T19:40:00,McCarthy Way - 2E,1,737.4
2026-01-19T19:50:00,McCarthy Way - 2E,1,737.1
2026-01-19T20:00:00,McCarthy Way - 2E,1,703.5
2026-01-19T20:10:00,McCarthy Way - 2E,1,1067.9
2026-01-19T20:20:00,McCarthy Way - 2E,1,645.2
2026-01-19T20:30:00,McCarthy Way - 2E,1,731.1
2026-01-19T20:40:00,McCarthy Way - 2E,1,737.0
2026-01-19T20:50:00,McCarthy Way - 2E,1,775.5
2026-01-19T21:00:00,McCarthy Way - 2E,1,705.7
2026-01-19T21:10:00,McCarthy Way - 2E,1,213.7
2026-01-19T21:20:00,McCarthy Way - 2E,1,222.2
2026-01-19T21:30:00,McCarthy Way - 2E,1,277.9
2026-01-19T21:40:00,McCarthy Way - 2E,1,245.9
2026-01-19T21:50:00,McCarthy Way - 2E,1,186.1
2026-01-19T22:00:00,McCarthy Way - 2E,1,203.1
2026-01-19T22:10:00,McCarthy Way - 2E,1,219.6
2026-01-19T22:20:00,McCarthy Way - 2E,1,238.9
2026-01-19T22:30:00,McCarthy Way - 2E,1,293.5
2026-01-19T22:40:00,McCarthy Way - 2E,1,238.7
2026-01-19T22:50:00,McCarthy Way - 2E,1,174.6
2026-01-19T23:00:00,McCarthy Way - 2E,1,269.0
2026-01-19T23:10:00,McCarthy Way - 2E,1,262.9
2026-01-19T23:20:00,McCarthy Way - 2E,1,202.5
2026-01-19T23:30:00,McCarthy Way - 2E,1,279.2
2026-01-19T23:40:00,McCarthy Way - 2E,1,238.7
2026-01-19T23:50:00,McCarthy Way - 2E,1,258.1
2026-01-20T00:00:00,McCarthy Way - 2E,1,204.4
2026-01-20T00:10:00,McCarthy Way - 2E,1,152.7
2026-01-20T00:20:00,McCarthy Way - 2E,1,219.0
2026-01-20T00:30:00,McCarthy Way - 2E,1,221.5
2026-01-20T00:40:00,McCarthy Way - 2E,1,176.6
2026-01-20T00:50:00,McCarthy Way - 2E,1,187.2
2026-01-20T01:00:00,McCarthy Way - 2E,1,180.6
2026-01-20T01:10:00,McCarthy Way - 2E,1,257.8
2026-01-20T01:20:00,McCarthy Way - 2E,1,133.5
2026-01-20T01:30:00,McCarthy Way - 2E,1,210.7
2026-01-20T01:40:00,McCarthy Way - 2E,1,179.4
2026-01-20T01:50:00,McCarthy Way - 2E,1,160.8
2026-01-20T02:00:00,McCarthy Way - 2E,1,163.9
2026-01-20T02:10:00,McCarthy Way - 2E,1,187.2
2026-01-20T02:20:00,McCarthy Way - 2E,1,222.8
2026-01-20T02:30:00,McCarthy Way - 2E,1,217.5
2026-01-20T02:40:00,McCarthy Way - 2E,1,202.5
2026-01-20T02:50:00,McCarthy Way - 2E,1,209.7
2026-01-20T03:00:00,McCarthy Way - 2E,1,212.0
2026-01-20T03:10:00,McCarthy Way - 2E,1,174.5
2026-01-20T03:20:00,McCarthy Way - 2E,1,193.5
2026-01-20T03:30:00,McCarthy Way - 2E,1,170.2
2026-01-20T03:40:00,McCarthy Way - 2E,1,190.5
2026-01-20T03:50:00,McCarthy Way - 2E,1,208.0
2026-01-20T04:00:00,McCarthy Way - 2E,1,177.6
2026-01-20T04:10:00,McCarthy Way - 2E,1,185.0
2026-01-20T04:20:00,McCarthy Way - 2E,1,193.4
2026-01-20T04:30:00,McCarthy Way - 2E,1,192.1
2026-01-20T04:40:00,McCarthy Way - 2E,1,178.7
2026-01-20T04:50:00,McCarthy Way - 2E,1,215.1
2026-01-20T05:00:00,McCarthy Way - 2E,1,161.5
2026-01-20T05:10:00,McCarthy Way - 2E,1,203.6
2026-01-20T05:20:00,McCarthy Way - 2E,1,133.6
2026-01-20T05:30:00,McCarthy Way - 2E,1,198.7
2026-01-20T05:40:00,McCarthy Way - 2E,1,180.6
2026-01-20T05:50:00,McCarthy Way - 2E,1,233.2
2026-01-20T06:00:00,McCarthy Way - 2E,1,211.4
2026-01-20T06:10:00,McCarthy Way - 2E,1,160.0
2026-01-20T06:20:00,McCarthy Way - 2E,1,194.5
2026-01-20T06:30:00,McCarthy Way - 2E,1,195.4
2026-01-20T06:40:00,McCarthy Way - 2E,1,149.7
2026-01-20T06:50:00,McCarthy Way - 2E,1,233.6
2026-01-20T07:00:00,McCarthy Way - 2E,1,164.8
2026-01-20T07:10:00,McCarthy Way - 2E,1,214.4
2026-01-20T07:20:00,McCarthy Way - 2E,1,199.9
2026-01-20T07:30:00,McCarthy Way - 2E,1,187.8
2026-01-20T07:40:00,McCarthy Way - 2E,1,215.4
2026-01-20T07:50:00,McCarthy Way - 2E,1,194.9
2026-01-20T08:00:00,McCarthy Way - 2E,1,148.8
2026-01-20T08:10:00,McCarthy Way - 2E,1,189.1
2026-01-20T08:20:00,McCarthy Way - 2E,1,240.7
2026-01-20T08:30:00,McCarthy Way - 2E,1,215.6
2026-01-20T08:40:00,McCarthy Way - 2E,1,173.8
2026-01-20T08:50:00,McCarthy Way - 2E,1,230.9
2026-01-20T09:00:00,McCarthy Way - 2E,1,238.1
2026-01-20T09:10:00,McCarthy Way - 2E,1,206.0
2026-01-20T09:20:00,McCarthy Way - 2E,1,239.5
2026-01-20T09:30:00,McCarthy Way - 2E,1,168.9
2026-01-20T09:40:00,McCarthy Way - 2E,1,228.7
2026-01-20T09:50:00,McCarthy Way - 2E,1,205.1
2026-01-20T10:00:00,McCarthy Way - 2E,1,338.5
2026-01-20T10:10:00,McCarthy Way - 2E,1,321.0
2026-01-20T10:20:00,McCarthy Way - 2E,1,251.9
2026-01-20T10:30:00,McCarthy Way - 2E,1,310.4
2026-01-20T10:40:00,McCarthy Way - 2E,1,277.6
2026-01-20T10:50:00,McCarthy Way - 2E,1,273.0
2026-01-20T11:00:00,McCarthy Way - 2E,1,246.4
2026-01-20T11:10:00,McCarthy Way - 2E,1,336.7
2026-01-20T11:20:00,McCarthy Way - 2E,1,334.5
2026-01-20T11:30:00,McCarthy Way - 2E,1,311.3
2026-01-20T11:40:00,McCarthy Way - 2E,1,292.3
2026-01-20T11:50:00,McCarthy Way - 2E,1,289.9
2026-01-20T12:00:00,McCarthy Way - 2E,1,264.3
2026-01-20T12:10:00,McCarthy Way - 2E,1,290.2
2026-01-20T12:20:00,McCarthy Way - 2E,1,272.1
2026-01-20T12:30:00,McCarthy Way - 2E,1,308.2
2026-01-20T12:40:00,McCarthy Way - 2E,1,285.5
2026-01-20T12:50:00,McCarthy Way - 2E,1,305.9
2026-01-20T13:00:00,McCarthy Way - 2E,1,237.5
2026-01-20T13:10:00,McCarthy Way - 2E,1,290.5
2026-01-20T13:20:00,McCarthy Way - 2E,1,321.8
2026-01-20T13:30:00,McCarthy Way - 2E,1,369.2
2026-01-20T13:40:00,McCarthy Way - 2E,1,277.3
2026-01-20T13:50:00,McCarthy Way - 2E,1,317.1
2026-01-20T14:00:00,McCarthy Way - 2E,1,305.0
2026-01-20T14:10:00,McCarthy Way - 2E,1,172.7
2026-01-20T14:20:00,McCarthy Way - 2E,1,198.3
2026-01-20T14:30:00,McCarthy Way - 2E,1,193.0
2026-01-20T14:40:00,McCarthy Way - 2E,1,192.9
2026-01-20T14:50:00,McCarthy Way - 2E,1,236.9
2026-01-20T15:00:00,McCarthy Way - 2E,1,189.6
2026-01-20T15:10:00,McCarthy Way - 2E,1,226.7
2026-01-20T15:20:00,McCarthy Way - 2E,1,213.7
2026-01-20T15:30:00,McCarthy Way - 2E,1,186.9
2026-01-20T15:40:00,McCarthy Way - 2E,1,148.9
2026-01-20T15:50:00,McCarthy Way - 2E,1,186.1
2026-01-20T16:00:00,McCarthy Way - 2E,1,228.2
2026-01-20T16:10:00,McCarthy Way - 2E,1,241.1
2026-01-20T16:20:00,McCarthy Way - 2E,1,176.8
2026-01-20T16:30:00,McCarthy Way - 2E,1,230.7
2026-01-20T16:40:00,McCarthy Way - 2E,1,203.1
2026-01-20T16:50:00,McCarthy Way - 2E,1,152.8
2026-01-20T17:00:00,McCarthy Way - 2E,1,896.9
2026-01-20T17:10:00,McCarthy Way - 2E,1,806.9
2026-01-20T17:20:00,McCarthy Way - 2E,1,857.3
2026-01-20T17:30:00,McCarthy Way - 2E,1,873.6
2026-01-20T17:40:00,McCarthy Way - 2E,1,600.9
2026-01-20T17:50:00,McCarthy Way - 2E,1,878.9
2026-01-20T18:00:00,McCarthy Way - 2E,1,690.9
2026-01-20T18:10:00,McCarthy Way - 2E,1,647.4
2026-01-20T18:20:00,McCarthy Way - 2E,1,939.1
2026-01-20T18:30:00,McCarthy Way - 2E,1,788.5
2026-01-20T18:40:00,McCarthy Way - 2E,1,835.4
2026-01-20T18:50:00,McCarthy Way - 2E,1,862.3
2026-01-20T19:00:00,McCarthy Way - 2E,1,601.2
2026-01-20T19:10:00,McCarthy Way - 2E,1,840.2
2026-01-20T19:20:00,McCarthy Way - 2E,1,848.5
2026-01-20T19:30:00,McCarthy Way - 2E,1,683.6
2026-01-20T19:40:00,McCarthy Way - 2E,1,875.4
2026-01-20T19:50:00,McCarthy Way - 2E,1,625.5
2026-01-20T20:00:00,McCarthy Way - 2E,1,821.5
2026-01-20T20:10:00,McCarthy Way - 2E,1,561.3
2026-01-20T20:20:00,McCarthy Way - 2E,1,544.5
2026-01-20T20:30:00,McCarthy Way - 2E,1,650.9
2026-01-20T20:40:00,McCarthy Way - 2E,1,569.3
2026-01-20T20:50:00,McCarthy Way - 2E,1,597.0
2026-01-20T21:00:00,McCarthy Way - 2E,1,800.1
2026-01-20T21:10:00,McCarthy Way - 2E,1,241.9
2026-01-20T21:20:00,McCarthy Way - 2E,1,196.9
2026-01-20T21:30:00,McCarthy Way - 2E,1,236.4
2026-01-20T21:40:00,McCarthy Way - 2E,1,226.3
2026-01-20T21:50:00,McCarthy Way - 2E,1,198.3
2026-01-20T22:00:00,McCarthy Way - 2E,1,214.2
2026-01-20T22:10:00,McCarthy Way - 2E,1,232.9
2026-01-20T22:20:00,McCarthy Way - 2E,1,151.4
2026-01-20T22:30:00,McCarthy Way - 2E,1,235.6
2026-01-20T22:40:00,McCarthy Way - 2E,1,175.4
2026-01-20T22:50:00,McCarthy Way - 2E,1,196.2
2026-01-20T23:00:00,McCarthy Way - 2E,1,172.0
2026-01-20T23:10:00,McCarthy Way - 2E,1,159.0
2026-01-20T23:20:00,McCarthy Way - 2E,1,226.7
2026-01-20T23:30:00,McCarthy Way - 2E,1,144.0
2026-01-20T23:40:00,McCarthy Way - 2E,1,177.3
2026-01-20T23:50:00,McCarthy Way - 2E,1,175.7
2026-01-21T00:00:00,McCarthy Way - 2E,1,208.2
2026-01-21T00:10:00,McCarthy Way - 2E,1,210.0
2026-01-21T00:20:00,McCarthy Way - 2E,1,301.3
2026-01-21T00:30:00,McCarthy Way - 2E,1,252.3
2026-01-21T00:40:00,McCarthy Way - 2E,1,245.6
2026-01-21T00:50:00,McCarthy Way - 2E,1,244.2
2026-01-21T01:00:00,McCarthy Way - 2E,1,221.6
2026-01-21T01:10:00,McCarthy Way - 2E,1,210.6
2026-01-21T01:20:00,McCarthy Way - 2E,1,264.4
2026-01-21T01:30:00,McCarthy Way - 2E,1,314.2
2026-01-21T01:40:00,McCarthy Way - 2E,1,269.7
2026-01-21T01:50:00,McCarthy Way - 2E,1,225.6
2026-01-21T02:00:00,McCarthy Way - 2E,1,282.1
2026-01-21T02:10:00,McCarthy Way - 2E,1,218.5
2026-01-21T02:20:00,McCarthy Way - 2E,1,244.1
2026-01-21T02:30:00,McCarthy Way - 2E,1,297.6
2026-01-21T02:40:00,McCarthy Way - 2E,1,205.0
2026-01-21T02:50:00,McCarthy Way - 2E,1,194.3
2026-01-21T03:00:00,McCarthy Way - 2E,1,278.2
2026-01-21T03:10:00,McCarthy Way - 2E,1,278.4
2026-01-21T03:20:00,McCarthy Way - 2E,1,246.9
2026-01-21T03:30:00,McCarthy Way - 2E,1,255.0
2026-01-21T03:40:00,McCarthy Way - 2E,1,294.0
2026-01-21T03:50:00,McCarthy Way - 2E,1,304.1
2026-01-21T04:00:00,McCarthy Way - 2E,1,262.8
2026-01-21T04:10:00,McCarthy Way - 2E,1,220.3
2026-01-21T04:20:00,McCarthy Way - 2E,1,207.7
2026-01-21T04:30:00,McCarthy Way - 2E,1,258.5
2026-01-21T04:40:00,McCarthy Way - 2E,1,225.0
2026-01-21T04:50:00,McCarthy Way - 2E,1,263.5
2026-01-21T05:00:00,McCarthy Way - 2E,1,235.4
2026-01-21T05:10:00,McCarthy Way - 2E,1,284.4
2026-01-21T05:20:00,McCarthy Way - 2E,1,295.7
2026-01-21T05:30:00,McCarthy Way - 2E,1,223.8
2026-01-21T05:40:00,McCarthy Way - 2E,1,248.7
2026-01-21T05:50:00,McCarthy Way - 2E,1,242.0
2026-01-21T06:00:00,McCarthy Way - 2E,1,206.0
2026-01-21T06:10:00,McCarthy Way - 2E,1,265.0
2026-01-21T06:20:00,McCarthy Way - 2E,1,206.1
2026-01-21T06:30:00,McCarthy Way - 2E,1,300.4
2026-01-21T06:40:00,McCarthy Way - 2E,1,274.6
2026-01-21T06:50:00,McCarthy Way - 2E,1,268.3
2026-01-21T07:00:00,McCarthy Way - 2E,1,266.8
2026-01-21T07:10:00,McCarthy Way - 2E,1,221.4
2026-01-21T07:20:00,McCarthy Way - 2E,1,251.8
2026-01-21T07:30:00,McCarthy Way - 2E,1,297.0
2026-01-21T07:40:00,McCarthy Way - 2E,1,239.5
2026-01-21T07:50:00,McCarthy Way - 2E,1,235.8
2026-01-21T08:00:00,McCarthy Way - 2E,1,235.7
2026-01-21T08:10:00,McCarthy Way - 2E,1,268.4
2026-01-21T08:20:00,McCarthy Way - 2E,1,222.3
2026-01-21T08:30:00,McCarthy Way - 2E,1,254.1
2026-01-21T08:40:00,McCarthy Way - 2E,1,234.4
2026-01-21T08:50:00,McCarthy Way - 2E,1,206.7
2026-01-21T09:00:00,McCarthy Way - 2E,1,190.5
2026-01-21T09:10:00,McCarthy Way - 2E,1,244.3
2026-01-21T09:20:00,McCarthy Way - 2E,1,221.0
2026-01-21T09:30:00,McCarthy Way - 2E,1,294.5
2026-01-21T09:40:00,McCarthy Way - 2E,1,272.0
2026-01-21T09:50:00,McCarthy Way - 2E,1,309.5
2026-01-21T10:00:00,McCarthy Way - 2E,1,428.0
2026-01-21T10:10:00,McCarthy Way - 2E,1,411.8
2026-01-21T10:20:00,McCarthy Way - 2E,1,424.8
2026-01-21T10:30:00,McCarthy Way - 2E,1,323.1
2026-01-21T10:40:00,McCarthy Way - 2E,1,384.7
2026-01-21T10:50:00,McCarthy Way - 2E,1,307.5
2026-01-21T11:00:00,McCarthy Way - 2E,1,406.8
2026-01-21T11:10:00,McCarthy Way - 2E,1,300.2
2026-01-21T11:20:00,McCarthy Way - 2E,1,482.7
2026-01-21T11:30:00,McCarthy Way - 2E,1,359.0
2026-01-21T11:40:00,McCarthy Way - 2E,1,378.5
2026-01-21T11:50:00,McCarthy Way - 2E,1,333.4
2026-01-21T12:00:00,McCarthy Way - 2E,1,441.8
2026-01-21T12:10:00,McCarthy Way - 2E,1,321.2
2026-01-21T12:20:00,McCarthy Way - 2E,1,392.4
2026-01-21T12:30:00,McCarthy Way - 2E,1,445.9
2026-01-21T12:40:00,McCarthy Way - 2E,1,298.3
2026-01-21T12:50:00,McCarthy Way - 2E,1,394.0
2026-01-21T13:00:00,McCarthy Way - 2E,1,440.7
2026-01-21T13:10:00,McCarthy Way - 2E,1,365.5
2026-01-21T13:20:00,McCarthy Way - 2E,1,437.5
2026-01-21T13:30:00,McCarthy Way - 2E,1,421.1
2026-01-21T13:40:00,McCarthy Way - 2E,1,458.7
2026-01-21T13:50:00,McCarthy Way - 2E,1,404.8
2026-01-21T14:00:00,McCarthy Way - 2E,1,396.2
2026-01-21T14:10:00,McCarthy Way - 2E,1,243.4
2026-01-21T14:20:00,McCarthy Way - 2E,1,241.3
2026-01-21T14:30:00,McCarthy Way - 2E,1,222.6
2026-01-21T14:40:00,McCarthy Way - 2E,1,308.4
2026-01-21T14:50:00,McCarthy Way - 2E,1,237.9
2026-01-21T15:00:00,McCarthy Way - 2E,1,183.4
2026-01-21T15:10:00,McCarthy Way - 2E,1,211.0
2026-01-21T15:20:00,McCarthy Way - 2E,1,272.2
2026-01-21T15:30:00,McCarthy Way - 2E,1,237.0
2026-01-21T15:40:00,McCarthy Way - 2E,1,221.9
2026-01-21T15:50:00,McCarthy Way - 2E,1,264.2
2026-01-21T16:00:00,McCarthy Way - 2E,1,295.5
2026-01-21T16:10:00,McCarthy Way - 2E,1,263.5
2026-01-21T16:20:00,McCarthy Way - 2E,1,200.5
2026-01-21T16:30:00,McCarthy Way - 2E,1,228.5
2026-01-21T16:40:00,McCarthy Way - 2E,1,177.7
2026-01-21T16:50:00,McCarthy Way - 2E,1,220.9
2026-01-21T17:00:00,McCarthy Way - 2E,1,671.0
2026-01-21T17:10:00,McCarthy Way - 2E,1,1142.8
2026-01-21T17:20:00,McCarthy Way - 2E,1,752.7
2026-01-21T17:30:00,McCarthy Way - 2E,1,1149.6
2026-01-21T17:40:00,McCarthy Way - 2E,1,1152.1
2026-01-21T17:50:00,McCarthy Way - 2E,1,1059.6
2026-01-21T18:00:00,McCarthy Way - 2E,1,830.0
2026-01-21T18:10:00,McCarthy Way - 2E,1,1137.1
2026-01-21T18:20:00,McCarthy Way - 2E,1,982.5
2026-01-21T18:30:00,McCarthy Way - 2E,1,738.8
2026-01-21T18:40:00,McCarthy Way - 2E,1,813.0
2026-01-21T18:50:00,McCarthy Way - 2E,1,1057.7
2026-01-21T19:00:00,McCarthy Way - 2E,1,918.7
2026-01-21T19:10:00,McCarthy Way - 2E,1,825.3
2026-01-21T19:20:00,McCarthy Way - 2E,1,838.5
2026-01-21T19:30:00,McCarthy Way - 2E,1,1114.9
2026-01-21T19:40:00,McCarthy Way - 2E,1,892.9
2026-01-21T19:50:00,McCarthy Way - 2E,1,1046.7
2026-01-21T20:00:00,McCarthy Way - 2E,1,993.8
2026-01-21T20:10:00,McCarthy Way - 2E,1,893.1
2026-01-21T20:20:00,McCarthy Way - 2E,1,852.5
2026-01-21T20:30:00,McCarthy Way - 2E,1,864.1
2026-01-21T20:40:00,McCarthy Way - 2E,1,1155.0
2026-01-21T20:50:00,McCarthy Way - 2E,1,927.3
2026-01-21T21:00:00,McCarthy Way - 2E,1,955.7
2026-01-21T21:10:00,McCarthy Way - 2E,1,252.7
2026-01-21T21:20:00,McCarthy Way - 2E,1,187.7
2026-01-21T21:30:00,McCarthy Way - 2E,1,264.0
2026-01-21T21:40:00,McCarthy Way - 2E,1,231.2
2026-01-21T21:50:00,McCarthy Way - 2E,1,192.5
2026-01-21T22:00:00,McCarthy Way - 2E,1,279.3
2026-01-21T22:10:00,McCarthy Way - 2E,1,269.8
2026-01-21T22:20:00,McCarthy Way - 2E,1,257.4
2026-01-21T22:30:00,McCarthy Way - 2E,1,207.5
2026-01-21T22:40:00,McCarthy Way - 2E,1,168.2
2026-01-21T22:50:00,McCarthy Way - 2E,1,287.9
2026-01-21T23:00:00,McCarthy Way - 2E,1,204.8
2026-01-21T23:10:00,McCarthy Way - 2E,1,184.4
2026-01-21T23:20:00,McCarthy Way - 2E,1,264.2
2026-01-21T23:30:00,McCarthy Way - 2E,1,229.3
2026-01-21T23:40:00,McCarthy Way - 2E,1,274.2
2026-01-21T23:50:00,McCarthy Way - 2E,1,269.2
2026-01-22T00:00:00,McCarthy Way - 2E,1,222.6
2026-01-22T00:10:00,McCarthy Way - 2E,1,281.8
2026-01-22T00:20:00,McCarthy Way - 2E,1,212.0
2026-01-22T00:30:00,McCarthy Way - 2E,1,255.4
2026-01-22T00:40:00,McCarthy Way - 2E,1,284.0
2026-01-22T00:50:00,McCarthy Way - 2E,1,240.5
2026-01-22T01:00:00,McCarthy Way - 2E,1,266.0
2026-01-22T01:10:00,McCarthy Way - 2E,1,284.3
2026-01-22T01:20:00,McCarthy Way - 2E,1,295.8
2026-01-22T01:30:00,McCarthy Way - 2E,1,293.0
